"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Ireland","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","1",""
"Ireland","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","1",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","1358",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","978",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","862",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","742",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","681",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","481",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","237",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","190",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","70",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","25",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","3",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","2",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","1",""
"Israel","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","1",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","20108",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","19682",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","19283",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","18901",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","18594",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","18185",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","16785",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","13131",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","3592",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","1264",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","483",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","110",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","45",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","34",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","31",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","26",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","22",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","20",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","19",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","1999","Kilowatts,  thousand","18",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","1998","Kilowatts,  thousand","18",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","1997","Kilowatts,  thousand","17",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","1996","Kilowatts,  thousand","16",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","1995","Kilowatts,  thousand","16",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","1994","Kilowatts,  thousand","14",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","1993","Kilowatts,  thousand","12",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","1992","Kilowatts,  thousand","8",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","1991","Kilowatts,  thousand","5",""
"Italy","Electricity - total net installed capacity of electric power plants, solar","1990","Kilowatts,  thousand","4",""
"Jamaica","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","40",""
"Jamaica","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","40",""
"Jamaica","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","30",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","56162",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","49500",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","42040",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","34150",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","23339",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","13599",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","6632",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","4914",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","3618",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","2627",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","2144",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","1919",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","1708",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","1422",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","1132",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","860",""
"Japan","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","637",""
