"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Norway","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","705",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","512",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","425",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","423",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","395",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","348",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","284",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","265",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","152",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","97",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","97",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","13",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","13",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","14",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","5",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","1997","Kilowatts,  thousand","4",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","1996","Kilowatts,  thousand","4",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","1995","Kilowatts,  thousand","3",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","1994","Kilowatts,  thousand","3",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","1993","Kilowatts,  thousand","3",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","1157",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","1016",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","986",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","976",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","941",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","924",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","901",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","858",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","810",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","725",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","554",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","382",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","318",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","150",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","42",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","11",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","11",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","11",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","7",""
"Other Asia","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","3",""
"Pakistan","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","1241",""
"Pakistan","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","1041",""
"Pakistan","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","791",""
"Pakistan","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","339",""
"Pakistan","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","256",""
"Pakistan","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","106",""
"Pakistan","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","106",""
"Pakistan","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","106",""
"Pakistan","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","50",""
"Panama","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","270",""
"Panama","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","270",""
"Panama","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","270",""
"Panama","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","270",""
"Panama","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","252.5",""
"Panama","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","55",""
"Panama","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","20",""
"Panama","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","0",""
"Panama","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","0",""
"Panama","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","0",""
"Peru","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","372",""
"Peru","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","240",""
"Peru","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","240",""
"Peru","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","240",""
"Peru","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","142.7",""
"Peru","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","0.7",""
"Peru","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","0.7",""
